Country,Time,Balance,Product,Value,Unit
France,16-Oct,Total Imports,Electricity,2540.324,GWh
France,16-Oct,Total Exports,Electricity,3236.055,GWh
France,16-Oct,Used for pumped storage,Electricity,608.954,GWh
France,16-Oct,Distribution Losses,Electricity,2872.306,GWh
France,16-Oct,Final Consumption (Calculated),Electricity,36235.94,GWh
France,16-Oct,Net Electricity Production,Wind,1441.506,GWh
Germany,16-Oct,Net Electricity Production,Electricity,52873.2633,GWh
Germany,16-Oct,Net Electricity Production,Nuclear,7800.5721,GWh
Germany,16-Oct,Net Electricity Production,Hydro,1586.0053,GWh
Germany,16-Oct,Net Electricity Production,Total Combustible Fuels,36134.8609,GWh
Germany,16-Oct,Net Electricity Production,"Coal, Peat and Manufactured Gases",22735.2523,GWh
Germany,16-Oct,Net Electricity Production,Oil and Petroleum Products,442.2898,GWh
Germany,16-Oct,Net Electricity Production,Natural Gas,8266.9338,GWh
Germany,16-Oct,Net Electricity Production,Combustible Renewables,4107.1657,GWh
Germany,16-Oct,Net Electricity Production,Geothermal,15.2515,GWh
Germany,16-Oct,Net Electricity Production,Other Combustible Non-Renewables,583.2193,GWh
Germany,16-Oct,Net Electricity Production,Solar,1845.595,GWh
Germany,16-Oct,Net Electricity Production,Not Specified,158.3237,GWh
Germany,16-Oct,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",12886.6722,GWh
Germany,16-Oct,Total Imports,Electricity,1557.6267,GWh
Germany,16-Oct,Total Exports,Electricity,6973.7158,GWh
Germany,16-Oct,Used for pumped storage,Electricity,659.8957,GWh
Germany,16-Oct,Distribution Losses,Electricity,2239.1124,GWh
Germany,16-Oct,Final Consumption (Calculated),Electricity,44558.1661,GWh
Germany,16-Oct,Net Electricity Production,Wind,5332.6547,GWh
France,16-Sep,Net Electricity Production,Electricity,37057.968,GWh
France,16-Sep,Net Electricity Production,Nuclear,26481.303,GWh
France,16-Sep,Net Electricity Production,Total Combustible Fuels,5167.992,GWh
France,16-Sep,Net Electricity Production,Hydro,3430.94,GWh
France,16-Sep,Net Electricity Production,"Coal, Peat and Manufactured Gases",990.375,GWh
France,16-Sep,Net Electricity Production,Oil and Petroleum Products,554.442,GWh
France,16-Sep,Net Electricity Production,Natural Gas,2827.894,GWh
France,16-Sep,Net Electricity Production,Combustible Renewables,608.355,GWh
France,16-Sep,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
France,16-Sep,Net Electricity Production,Geothermal,7.328,GWh
France,16-Sep,Net Electricity Production,Solar,857.974,GWh
France,16-Sep,Net Electricity Production,Other Renewables,41.199,GWh
France,16-Sep,Net Electricity Production,Not Specified,46.626,GWh
France,16-Sep,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5970.402,GWh
France,16-Sep,Total Imports,Electricity,1655.464,GWh
France,16-Sep,Total Exports,Electricity,4355.481,GWh
France,16-Sep,Used for pumped storage,Electricity,488.715,GWh
France,16-Sep,Distribution Losses,Electricity,2419.485,GWh
France,16-Sep,Final Consumption (Calculated),Electricity,31449.751,GWh
France,16-Sep,Net Electricity Production,Wind,1024.606,GWh
Germany,16-Sep,Net Electricity Production,Electricity,49717.6609,GWh
Germany,16-Sep,Net Electricity Production,Nuclear,6833.6899,GWh
Germany,16-Sep,Net Electricity Production,Hydro,1812.0801,GWh
Germany,16-Sep,Net Electricity Production,Total Combustible Fuels,32633.6971,GWh
Germany,16-Sep,Net Electricity Production,"Coal, Peat and Manufactured Gases",21392.0803,GWh
Germany,16-Sep,Net Electricity Production,Oil and Petroleum Products,385.9538,GWh
Germany,16-Sep,Net Electricity Production,Natural Gas,6603.5441,GWh
Germany,16-Sep,Net Electricity Production,Combustible Renewables,3686.6692,GWh
Germany,16-Sep,Net Electricity Production,Other Combustible Non-Renewables,565.4496,GWh
Germany,16-Sep,Net Electricity Production,Geothermal,11.8061,GWh
Germany,16-Sep,Net Electricity Production,Solar,4232.6703,GWh
Germany,16-Sep,Net Electricity Production,Not Specified,174.273,GWh
Germany,16-Sep,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",13762.6701,GWh
Germany,16-Sep,Total Imports,Electricity,1474.9383,GWh
Germany,16-Sep,Total Exports,Electricity,6599.5332,GWh
Germany,16-Sep,Used for pumped storage,Electricity,543.1037,GWh
Germany,16-Sep,Distribution Losses,Electricity,1910.3675,GWh
Germany,16-Sep,Final Consumption (Calculated),Electricity,42139.5948,GWh
Germany,16-Sep,Net Electricity Production,Wind,4019.4444,GWh
France,16-Aug,Net Electricity Production,Electricity,36503.548,GWh
France,16-Aug,Net Electricity Production,Nuclear,27117.281,GWh
France,16-Aug,Net Electricity Production,Total Combustible Fuels,3033.659,GWh
France,16-Aug,Net Electricity Production,Hydro,3949.998,GWh
France,16-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",566.01,GWh
France,16-Aug,Net Electricity Production,Oil and Petroleum Products,316.87,GWh
France,16-Aug,Net Electricity Production,Natural Gas,1616.172,GWh
France,16-Aug,Net Electricity Production,Combustible Renewables,347.681,GWh
France,16-Aug,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
France,16-Aug,Net Electricity Production,Geothermal,7.328,GWh
France,16-Aug,Net Electricity Production,Solar,1087.852,GWh
France,16-Aug,Net Electricity Production,Other Renewables,41.199,GWh
France,16-Aug,Net Electricity Production,Not Specified,46.626,GWh
France,16-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",6653.663,GWh
France,16-Aug,Total Imports,Electricity,1539.946,GWh
France,16-Aug,Total Exports,Electricity,4917.847,GWh
France,16-Aug,Used for pumped storage,Electricity,539.642,GWh
France,16-Aug,Distribution Losses,Electricity,2367.253,GWh
France,16-Aug,Final Consumption (Calculated),Electricity,30218.752,GWh
France,16-Aug,Net Electricity Production,Wind,1219.605,GWh
Germany,16-Aug,Net Electricity Production,Electricity,47398.1876,GWh
Germany,16-Aug,Net Electricity Production,Nuclear,7000.3936,GWh
Germany,16-Aug,Net Electricity Production,Hydro,2283.0429,GWh
Germany,16-Aug,Net Electricity Production,Total Combustible Fuels,28238.7546,GWh
Germany,16-Aug,Net Electricity Production,"Coal, Peat and Manufactured Gases",18468.7573,GWh
Germany,16-Aug,Net Electricity Production,Oil and Petroleum Products,345.6088,GWh
Germany,16-Aug,Net Electricity Production,Natural Gas,4868.2979,GWh
Germany,16-Aug,Net Electricity Production,Combustible Renewables,3951.4216,GWh
Germany,16-Aug,Net Electricity Production,Other Combustible Non-Renewables,604.6691,GWh
Germany,16-Aug,Net Electricity Production,Geothermal,11.993,GWh
Germany,16-Aug,Net Electricity Production,Solar,5190.674,GWh
Germany,16-Aug,Net Electricity Production,Not Specified,144.0115,GWh
Germany,16-Aug,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",15966.4494,GWh
Germany,16-Aug,Total Imports,Electricity,1953.982,GWh
Germany,16-Aug,Total Exports,Electricity,5428.9952,GWh
Germany,16-Aug,Used for pumped storage,Electricity,553.8036,GWh
Germany,16-Aug,Distribution Losses,Electricity,1783.5851,GWh
Germany,16-Aug,Final Consumption (Calculated),Electricity,41585.7857,GWh
Germany,16-Aug,Net Electricity Production,Wind,4529.3179,GWh
France,16-Jul,Net Electricity Production,Electricity,38982.187,GWh
France,16-Jul,Net Electricity Production,Nuclear,28346.39,GWh
France,16-Jul,Net Electricity Production,Hydro,5400.164,GWh
France,16-Jul,Net Electricity Production,Total Combustible Fuels,2955.933,GWh
France,16-Jul,Net Electricity Production,"Coal, Peat and Manufactured Gases",550.556,GWh
France,16-Jul,Net Electricity Production,Oil and Petroleum Products,308.218,GWh
France,16-Jul,Net Electricity Production,Natural Gas,1572.045,GWh
France,16-Jul,Net Electricity Production,Combustible Renewables,338.188,GWh
France,16-Jul,Net Electricity Production,Geothermal,7.328,GWh
France,16-Jul,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
France,16-Jul,Net Electricity Production,Solar,1137.079,GWh
France,16-Jul,Net Electricity Production,Other Renewables,41.199,GWh
France,16-Jul,Net Electricity Production,Not Specified,46.626,GWh
France,16-Jul,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",7971.426,GWh
France,16-Jul,Total Imports,Electricity,1080.987,GWh
France,16-Jul,Total Exports,Electricity,5364.549,GWh
France,16-Jul,Used for pumped storage,Electricity,468.261,GWh
France,16-Jul,Distribution Losses,Electricity,2448.581,GWh
France,16-Jul,Final Consumption (Calculated),Electricity,31781.783,GWh
France,16-Jul,Net Electricity Production,Wind,1047.468,GWh
Germany,16-Jul,Net Electricity Production,Electricity,46603.3098,GWh
Germany,16-Jul,Net Electricity Production,Nuclear,6131.0783,GWh
Germany,16-Jul,Net Electricity Production,Hydro,2487.2999,GWh
Germany,16-Jul,Net Electricity Production,Total Combustible Fuels,27991.1218,GWh
Germany,16-Jul,Net Electricity Production,"Coal, Peat and Manufactured Gases",19349.6134,GWh
Germany,16-Jul,Net Electricity Production,Oil and Petroleum Products,428.5487,GWh
Germany,16-Jul,Net Electricity Production,Natural Gas,3750.2671,GWh
Germany,16-Jul,Net Electricity Production,Combustible Renewables,3869.231,GWh
Germany,16-Jul,Net Electricity Production,Geothermal,10.1967,GWh
Germany,16-Jul,Net Electricity Production,Other Combustible Non-Renewables,593.4615,GWh
Germany,16-Jul,Net Electricity Production,Solar,5435.6294,GWh
Germany,16-Jul,Net Electricity Production,Not Specified,115.2614,GWh
Germany,16-Jul,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",16235.0794,GWh
Germany,16-Jul,Total Imports,Electricity,2466.8608,GWh
Germany,16-Jul,Total Exports,Electricity,4897.8359,GWh
Germany,16-Jul,Used for pumped storage,Electricity,564.3585,GWh
Germany,16-Jul,Distribution Losses,Electricity,1807.5698,GWh
Germany,16-Jul,Final Consumption (Calculated),Electricity,41800.4065,GWh
Germany,16-Jul,Net Electricity Production,Wind,4432.7224,GWh
France,16-Jun,Net Electricity Production,Electricity,40591.848,GWh
France,16-Jun,Net Electricity Production,Nuclear,28645.564,GWh
France,16-Jun,Net Electricity Production,Hydro,7289.999,GWh
France,16-Jun,Net Electricity Production,Total Combustible Fuels,2430.015,GWh
France,16-Jun,Net Electricity Production,"Coal, Peat and Manufactured Gases",445.989,GWh
France,16-Jun,Net Electricity Production,Oil and Petroleum Products,249.678,GWh
France,16-Jun,Net Electricity Production,Natural Gas,1273.466,GWh
France,16-Jun,Net Electricity Production,Combustible Renewables,273.956,GWh
France,16-Jun,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
France,16-Jun,Net Electricity Production,Geothermal,7.328,GWh
France,16-Jun,Net Electricity Production,Solar,1029.148,GWh
France,16-Jun,Net Electricity Production,Other Renewables,41.199,GWh
France,16-Jun,Net Electricity Production,Not Specified,46.626,GWh
France,16-Jun,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9743.599,GWh
France,16-Jun,Total Imports,Electricity,383.944,GWh
France,16-Jun,Total Exports,Electricity,7058.825,GWh
France,16-Jun,Used for pumped storage,Electricity,553.067,GWh
France,16-Jun,Distribution Losses,Electricity,2277.323,GWh
France,16-Jun,Final Consumption (Calculated),Electricity,31086.577,GWh
France,16-Jun,Net Electricity Production,Wind,1101.969,GWh
Germany,16-Jun,Net Electricity Production,Electricity,46470.5388,GWh
Germany,16-Jun,Net Electricity Production,Nuclear,5959.4186,GWh
Germany,16-Jun,Net Electricity Production,Total Combustible Fuels,27909.128,GWh
Germany,16-Jun,Net Electricity Production,Hydro,2599.8948,GWh
Germany,16-Jun,Net Electricity Production,"Coal, Peat and Manufactured Gases",19622.5692,GWh
Germany,16-Jun,Net Electricity Production,Oil and Petroleum Products,418.2133,GWh
Germany,16-Jun,Net Electricity Production,Natural Gas,3646.5417,GWh
Germany,16-Jun,Net Electricity Production,Combustible Renewables,3663.5683,GWh
Germany,16-Jun,Net Electricity Production,Geothermal,13.8151,GWh
Germany,16-Jun,Net Electricity Production,Other Combustible Non-Renewables,558.2355,GWh
Germany,16-Jun,Net Electricity Production,Solar,5435.6294,GWh
Germany,16-Jun,Net Electricity Production,Not Specified,119.9305,GWh
Germany,16-Jun,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",16145.6299,GWh
Germany,16-Jun,Total Imports,Electricity,3361.6789,GWh
Germany,16-Jun,Total Exports,Electricity,4738.9363,GWh
Germany,16-Jun,Used for pumped storage,Electricity,600.6462,GWh
Germany,16-Jun,Distribution Losses,Electricity,1750.6375,GWh
Germany,16-Jun,Final Consumption (Calculated),Electricity,42741.9978,GWh
Germany,16-Jun,Net Electricity Production,Wind,4432.7224,GWh
France,16-May,Net Electricity Production,Electricity,41149.229,GWh
France,16-May,Net Electricity Production,Nuclear,29445.13,GWh
France,16-May,Net Electricity Production,Hydro,6623.449,GWh
France,16-May,Net Electricity Production,Total Combustible Fuels,2381.115,GWh
France,16-May,Net Electricity Production,"Coal, Peat and Manufactured Gases",436.266,GWh
France,16-May,Net Electricity Production,Oil and Petroleum Products,244.235,GWh
France,16-May,Net Electricity Production,Natural Gas,1245.704,GWh
France,16-May,Net Electricity Production,Combustible Renewables,267.984,GWh
France,16-May,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
France,16-May,Net Electricity Production,Geothermal,7.328,GWh
France,16-May,Net Electricity Production,Solar,1012.586,GWh
France,16-May,Net Electricity Production,Other Renewables,41.199,GWh
France,16-May,Net Electricity Production,Not Specified,46.626,GWh
France,16-May,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9544.342,GWh
France,16-May,Total Imports,Electricity,846.241,GWh
France,16-May,Total Exports,Electricity,6117.507,GWh
France,16-May,Used for pumped storage,Electricity,614.614,GWh
France,16-May,Distribution Losses,Electricity,2463.15,GWh
France,16-May,Final Consumption (Calculated),Electricity,32800.199,GWh
France,16-May,Net Electricity Production,Wind,1591.796,GWh
Germany,16-May,Net Electricity Production,Electricity,46564.9928,GWh
Germany,16-May,Net Electricity Production,Nuclear,4860.2857,GWh
Germany,16-May,Net Electricity Production,Total Combustible Fuels,27404.0499,GWh
Germany,16-May,Net Electricity Production,Hydro,2490.7142,GWh
Germany,16-May,Net Electricity Production,"Coal, Peat and Manufactured Gases",18379.6731,GWh
Germany,16-May,Net Electricity Production,Oil and Petroleum Products,365.1392,GWh
Germany,16-May,Net Electricity Production,Natural Gas,4129.8,GWh
Germany,16-May,Net Electricity Production,Combustible Renewables,3963.0123,GWh
Germany,16-May,Net Electricity Production,Geothermal,14.4039,GWh
Germany,16-May,Net Electricity Production,Other Combustible Non-Renewables,566.4254,GWh
Germany,16-May,Net Electricity Production,Solar,5189.6823,GWh
Germany,16-May,Net Electricity Production,Not Specified,159.6151,GWh
Germany,16-May,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",18104.0543,GWh
Germany,16-May,Total Imports,Electricity,2946.0535,GWh
Germany,16-May,Total Exports,Electricity,5615.633,GWh
Germany,16-May,Used for pumped storage,Electricity,617.4961,GWh
Germany,16-May,Distribution Losses,Electricity,1829.9095,GWh
Germany,16-May,Final Consumption (Calculated),Electricity,41448.0078,GWh
Germany,16-May,Net Electricity Production,Wind,6446.2417,GWh
France,16-Apr,Net Electricity Production,Electricity,43773.691,GWh
France,16-Apr,Net Electricity Production,Nuclear,31058.259,GWh
France,16-Apr,Net Electricity Production,Total Combustible Fuels,3446.122,GWh
France,16-Apr,Net Electricity Production,Hydro,6591.294,GWh
France,16-Apr,Net Electricity Production,"Coal, Peat and Manufactured Gases",648.019,GWh
France,16-Apr,Net Electricity Production,Oil and Petroleum Products,362.781,GWh
France,16-Apr,Net Electricity Production,Natural Gas,1850.339,GWh
France,16-Apr,Net Electricity Production,Combustible Renewables,398.057,GWh
France,16-Apr,Net Electricity Production,Geothermal,7.328,GWh
France,16-Apr,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
France,16-Apr,Net Electricity Production,Solar,858.847,GWh
France,16-Apr,Net Electricity Production,Other Renewables,41.199,GWh
France,16-Apr,Net Electricity Production,Not Specified,46.626,GWh
France,16-Apr,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9620.741,GWh
France,16-Apr,Total Imports,Electricity,1636.805,GWh
France,16-Apr,Total Exports,Electricity,5329.452,GWh
France,16-Apr,Used for pumped storage,Electricity,407.878,GWh
France,16-Apr,Distribution Losses,Electricity,3015.433,GWh
France,16-Apr,Final Consumption (Calculated),Electricity,36657.733,GWh
France,16-Apr,Net Electricity Production,Wind,1724.016,GWh
Germany,16-Apr,Net Electricity Production,Electricity,48056.1182,GWh
Germany,16-Apr,Net Electricity Production,Nuclear,5110.5242,GWh
Germany,16-Apr,Net Electricity Production,Total Combustible Fuels,30077.6508,GWh
Germany,16-Apr,Net Electricity Production,Hydro,2324.3011,GWh
Germany,16-Apr,Net Electricity Production,"Coal, Peat and Manufactured Gases",20820.3769,GWh
